id;Con;Dat;PPName;Agt
142;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;STATEMENT OF 17 JULY 1993 BY DR FRANJO TUDJMAN AND SLOBODAN MILOSEVIC
143;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT TO RESTORE THE PUBLIC UTILITIES IN AND AROUND THE CITY OF SARAJEVO
144;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT ON THE PASSAGE OF HUMANITARIAN CONVOYS (MAKARSKA AGREEMENT)
145;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;LOCAL PEACE PROCESSES IN BOSNIA;AGREEMENT
146;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;CROAT-SERB CONSTITUTIONAL PRINCIPLES FOR BOSNIA-HERZEGOVINA
147;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;GENERAL AGREEMENT TO HALT THE CONFLICT IN BOSNIA-HERZEGOVINA OF 15 JUNE 1993
148;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT AMONG THE PARTIES TO HALT THE CONFLICT IN CENTRAL BOSNIA
149;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;NEGOTIATING TEAM FOR THE REALISATION OF THE CEASE FIRE AGREEMENT IN BOSNIA AND HERZEGOVINA
150;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;TEXT OF US/RUSSIA/UK/FRANCE/SPAIN JOINT ACTION PROGRAMME (JAP) ON BOSNIA
151;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT TO CALM THE SITUATION OF THE ABIH AND HVO
152;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;MEDJUGORJE AGREEMENT
153;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;LOCAL PEACE PROCESSES IN BOSNIA;AGREEMENT ON ESTABLISHMENT OF THE CEASE-FIRE ON THE LINES OF CONTACT MADE BY LG RATKO MLADIC AND GENERAL MILIVOJ PETKOVIC
154;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT ON THE CESSATION OF HOSTILITIES IN BOSNIA AND HERZEGOVINA CONCLUDED BETWEEN GEN. MILIVOJ PETKOVIC AND GEN. SEFER HALILOVIC ON 12 MAY 1993, IN THE PRESENE OF LT. GEN. PHILIPPE MORILLON AND ECMM.HRC JEAN-PIERRE THEBAULT
155;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT REACHED BETWEEN THE HVO AND THE BH ARMY ON 10 MAY 1993 IN THE PRESENCE OF PMEZ AND UNPROFOR
156;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT ON THE DEMILITARIZATION OF SREBRENICA AND ZEPA CONCLUDED BETWEEN LT GEN RATKO MLADIC AND GEN SEFER HALILOVIC ON 8 MAY 1993 IN THE PRESENCE OF LT GEN PHILIPPE MORILLON
157;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;THE VANCE-OWEN PLAN
158;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;RELEASE OF ALL CIVILIAN PRISONERS AND CLEANING UP OF THE BATTLE FIELD
159;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;"JOINT STATEMENT; ENCLOSURE OF COMMAND STRUCTURE FOR THE BIH ARMY AND THE HVO"
160;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;ORDER (ESTABLISHMENT OF LOCAL COMMISSIONS)
161;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT
162;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT FOR THE DEMILITARIZATION OF SREBRENICA
163;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT REACHED BETWEEN THE HVO AND A BIH
164;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;JOINT STATEMENT ISSUED BY THE PRESIDENT OF THE REPUBLIC OF BOSNIA AND HERZEGOVINA AND THE PRESIDENT OF THE REPUBLIC OF CROATIA ON 27 MARCH 1993 AT ZAGREB
165;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT
166;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT
167;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;GENERAL HEADQUARTERS OF THE ARMY OF BOSNIA AND HERZEGOVINA (ABIH) AND GENERAL HEADQUARTERS OF THE CROATIAN DEFENSE COUNCIL (HVO): A SIGNED AGREEMENT BETWEEN THE HEAD OF GHQ OF THE ABIH AND HEAD OF GHQ OF HVO
168;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;AGREEMENT ON AN URGENT CEASE-FIRE BETWEEN THE HVO AND THE BH ARMY IN CENTRAL BOSNIA
169;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1993;BOSNIA PEACE PROCESS;RECORD OF AGREEMENTS PROCESSES LEADING TO PEACE BETWEEN THE HVO AND BIH IN GORNJI VAKUF
108;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT ON COMPLETE CESSATION OF HOSTILITIES
109;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;COMPREHENSIVE CEASEFIRE AGREEMENT, PLESO
110;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;COMPREHENSIVE PEACE AGREEMENT (CARTER AGREEMENT)
111;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT ON PRISONER RELEASES
112;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT ON THE ELIMINATION OF SNIPING ACTIVITIES IN THE SARAJEVO REGION
113;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;JOINT COMMUNIQUE
114;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;COREU FROM ICFY
115;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT ON THE DEMILITARIZATION OF THE 3KM TOTAL EXCLUSION ZONE EAST OF THE RIVER DRINA
116;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;VIENNA AGREEMENTS
117;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;FINAL AGREEMENT REACHED BETWEEN SRSG, MR AKASHI AND THE BOSNIAN SERB CIVILIAN AND MILITARY AUTHORITIES, BELGRADE, 23 APRIL 1994
118;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;DECLARATION CONCERNING THE CONSTITUTION OF THE FEDERATION OF BOSNIA AND HERZEGOVINA (WITH PROPOSED CONSTITUTION OF THE FEDERATION OF BOSNIA AND HERZEGOVINA ATTACHED)
119;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT
120;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;PRINCIPLES AND ACTIONS TO BE TAKEN IN ESTABLISHING THE FUTURE FEDERATION ARMY OF BOSNIA HERZEGOVINA
121;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT
122;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;FRAMEWORK AGREEMENT FOR THE FEDERATION (WASHINGTON AGREEMENT OR CONTACT GROUP PLAN)
123;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;ACTION PLAN OF THE EUROPEAN UNION FOR THE FORMER YUGOSLAVIA (EU ACTION PLAN)
124;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT (CEASEFIRE)
125;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;PEACE ACCORD (CEASEFIRE AT CAMP PLESO)
126;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;PROTOCOL OF UNDERSTANDING BETWEEN THE CIVILIAN/MILITARY REPRESENTATIVES OF THE REPUBLIC OF SRPSKA AND UNPROFOR
127;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;POINTS OF AGREEMENT
128;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;PRISONER EXCHANGE AGREEMENT
129;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;RESULTS OF THE MEETING BETWEEN LT GEN ROSE AND MILITARY REPRESENTATIVES
130;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;BOSNIA PEACE PROCESS;AGREEMENT OF 26 JANUARY 1994 ON THE RESTORATION OF THE ELECTRICITY SYSTEM
131;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1994;LOCAL PEACE PROCESSES IN BOSNIA;JOINT STATEMENT OF PROFESSOR MILE AKMADZIC AND PROFESSOR NIKOLA KOLJEVIC
86;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;UN SECURITY COUNCIL RESOLUTION 1035
87;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;UN SECURITY COUNCIL RESOLUTION 1031
88;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT FOR THE ESTABLISHMENT OF THE BOSNIAN, CROATIAN AND SERBIAN LANGUAGE TEXTS OF THE ANNEXES TO THE GENERAL FRAMEWORK AGREEMENT
89;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;CONCLUSIONS OF THE PEACE IMPLEMENTATION CONFERENCE HELD AT LANCASTER HOUSE (LONDON CONFERENCE)
90;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;GENERAL FRAMEWORK AGREEMENT FOR PEACE IN BOSNIA AND HERZEGOVINA (DAYTON PEACE AGREEMENT)
91;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT ON INITIALLING THE GENERAL FRAMEWORK AGREEMENT FOR PEACE IN BOSNIA AND HERZEGOVINA
92;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;DAYTON AGREEMENT ON IMPLEMENTING THE FEDERATION OF BOSNIA AND HERZEGOVINA, DAYTON
93;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;TRILATERAL NEW YORK DECLARATION OF BOSNIA AND HERZEGOVINA, CROATIA AND TURKEY
94;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;DECLARATION (UNILATERAL CEASEFIRE IMPLEMENTATION)
95;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;CEASEFIRE AGREEMENT FOR BOSNIA AND HERZEGOVINA
96;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;FURTHER AGREED BASIC PRINCIPLES (ADDITIONAL TO THOSE ISSUED 8 SEPTEMBER 1995, IN GENEVA)
97;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREED BASIC PRINCIPLES SIGNED ON 8 SEPTEMBER 1995 AT GENEVA
98;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;LOCAL PEACE PROCESSES IN BOSNIA;AGREEMENT ON THE DISARMAMENT OF THE ABLE-BODIED POPULATION IN THE ZEPA ENCLAVE
99;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;DECLARATION ON IMPLEMENTATION OF THE WASHINGTON AGREEMENT
100;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT BETWEEN GENERAL SMITH AND GENERAL MLADIC
101;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT FOR S4 CHECKPOINT
102;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT
103;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;PRINCIPLES FOR FREEDOM OF MOVEMENT (COHA IMPLEMENTATION)
104;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;AGREEMENT (COHA IMPLEMENTATION)
105;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;PROTOCOL ON REALISATION OF AGREEMENT ON CESSATION OF HOSTILITIES OF 31 DECEMBER 1994 FOR ITEMS 5, 6 AND 8 AND THE AGREEMENT ON FREEDOM OF MOVEMENT IN THE AREA OF SARAJEVO OF 17 MARCH 1994
106;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;MEETING OF ARMY COMMANDERS (MILITARY IMPLEMENTATION OF COHA)
107;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1995;BOSNIA PEACE PROCESS;STATEMENT OF UNDERSTANDING CONCERNING THE COMPREHENSIVE CEASE-FIRE AGREEMENT AND THE AGREEMENT ON COMPLETE CESSATION OF HOSTILITIES
80;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;UN SECURITY COUNCIL RESOLUTION 1088
81;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;EXCHANGE OF LETTERS PROVIDING FOR ESTABLISHMENT OF STABILIZATION FORCE (SFOR)
82;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;JOINT DECLARATION (ON NORMALISATION OF RELATIONS BETWEEN FEDERAL REPUBLIC OF YUGOSLAVIA AND BOSNIA AND HERZEGOVINA)
83;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;AGREEMENT ON RESTRUCTURING THE POLICE (BONN-PETERSBURG AGREEMENT)
84;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;PETERSBERG DECLARATION ON THE FEDERATION OF BOSNIA AND HERZEGOVINA
85;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1996;BOSNIA PEACE PROCESS;AGREEMENT ON THE FEDERATION OF BOSNIA AND HERZEGOVINA, SARAJEVO
77;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1997;BOSNIA PEACE PROCESS;JOINT STATEMENT, SPLIT, CROATIA
78;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1997;BOSNIA PEACE PROCESS;AGREEMENT ON SPECIAL PARALLEL RELATIONS BETWEEN THE FEDERAL REPUBLIC OF YUGOSLAVIA AND REPUBLIKA SRPSKA
79;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1997;BOSNIA PEACE PROCESS;DECISIONS ON MOSTAR OF 12 FEBRUARY 1997
76;BOSNIA AND HERZEGOVINA/YUGOSLAVIA (FORMER);1998;BOSNIA PEACE PROCESS;FRAMEWORK ON POLICE RESTRUCTURING AGREEMENT, REFORM AND DEMOCRATIZATION IN THE REPUBLIKA SRPSKA
209;BOUGAINVILLE/UNITED NATIONS;1998;BOUGAINVILLE: PEACE PROCESS;STATEMENT BY THE PRESIDENT OF THE SECURITY COUNCIL
234;BURUNDI;1994;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;AGREEMENT EMBODYING A CONVENTION ON GOVERNANCE BETWEEN THE FORCES FOR DEMOCRATIC CHANGE AND THE POLITICAL PARTIES OF THE OPPOSITION
235;BURUNDI;1994;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DÉCLARATION DES PARTIS POLITIQUES AGRÉES ET DU GOUVERNEMENT CONTRE LES FAUTEURS DE GUERRE ET EN FAVEUR DE LA PAIX ET DE LA SÉCURITÉ
233;BURUNDI;1998;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DECLARATION BY THE PARTICIPANTS TO THE PEACE NEGOTIATIONS IN BURUNDI
232;BURUNDI;2000;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;ARUSHA PEACE AND RECONCILIATION AGREEMENT FOR BURUNDI
231;BURUNDI;2001;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;CONSTITUTION DE TRANSITION DU 28 OCTOBRE 2001
230;BURUNDI;2002;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;CEASEFIRE AGREEMENT BETWEEN THE TRANSITIONAL GOVERNMENT OF BURUNDI AND THE CONSEIL NATIONAL POUR LA DEFENCE DE LA DEMOCRATIE-FORCES POUR LA DEFENSE DE LA DEMOCRATIE
223;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;LOI DU 21 NOVEMBRE 2003 PORTANT AMENDEMENT À LA CONSTITUTION  DE TRANSITION DU 28 OCTOBRE 2001
224;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;THE GLOBAL CEASEFIRE AGREEMENT
225;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;FORCES TECHNICAL AGREEMENT BETWEEN THE TRANSITIONAL GOVERNMENT OF THE REPUBLIC OF BURUNDI AND THE CNDD-FDD
226;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;THE PROTOCOL ON OUTSTANDING ISSUES OF POLITICAL, DEFENCE AND SECURITY POWER SHARING IN BURUNDI ('PRETORIA II PROTOCOL')
227;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;THE PRETORIA PROTOCOL ON POLITICAL, DEFENCE AND SECURITY POWER SHARING IN BURUNDI
228;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;JOINT DECLARATION OF AGREEMENT BETWEEN THE GOVERNMENT OF BURUNDI AND THE CNDD-FDD (THE PRETORIAL PROTOCOL)
229;BURUNDI;2003;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;MEMORANDUM OF AGREEMENT FOR THE IMPLEMENTATION OF THE CEASEFIRE AGREEMENT SIGNED ON 07/10/2002
220;BURUNDI;2004;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;ACCORD DE PARTAGE DE POUVOIR AU BURUNDI
221;BURUNDI;2004;BURUNDI: LOCAL PROCESS;CONTRACT OF PEACEFUL COHABITATION (NEIGHBOURHOOD TEZA II OF KAMENGE), BURUNDI
222;BURUNDI;2004;BURUNDI: LOCAL PROCESS;SOCIAL CONTRACT BETWEEN FARMERS AND PASTORALISTS IN THE COMMUNE RUGOMBO, CIBITOKE PROVINCE, BURUNDI
219;BURUNDI;2005;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;CONSTITUTION OF 18 MARCH 2005
217;BURUNDI;2006;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;COMPREHENSIVE CEASEFIRE AGREEMENT BETWEEN THE GOVERNMENT OF THE REPUBLIC OF BURUNDI AND THE PALIPEHUTU - FNL
218;BURUNDI;2006;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DAR-ES-SALAAM AGREEMENT ON PRINCIPLES TOWARDS LASTING PEACE, SECURITY, AND STABILITY IN BURUNDI
214;BURUNDI;2008;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DÉCLARATION DU SOMMET DES CHEFS D'ETATS ET DE GOUVERNEMENTS DE L'INITIATIVE RÉGIONALE SUR LE PROCESSUS DE PAIX AU BURUNDI
215;BURUNDI;2008;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;MAGALIESBURG DECLARATION ON THE BURUNDI PEACE PROCESS
216;BURUNDI;2008;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DÉCLARATION CONJOINTE DU PALIPEHUTU FNL ET DU GOUVERNEMENT DU BURUNDI RELATIVE À LA CESSATION DES HOSTILITÉS
212;BURUNDI;2009;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DÉCLARATION DU DIRECTOIRE POLITIQUE DU PROCESSUS DE PAIX AU BURUNDI SUR LE PROCESSUS DE MISE EN OEUVRE DES DÉCISIONS CONJOINTES PRISES À PRETORIA
213;BURUNDI;2009;BURUNDI: ARUSHA AND RELATED PEACE PROCESS;DECLARATION OF THE PALIPEHUTU-FNL
211;BURUNDI;2016;BURUNDI: 2015 ONWARDS PROCESS;RESOLUTION ATELIER GITEGA
210;BURUNDI;2017;BURUNDI: 2015 ONWARDS PROCESS;PROPOSITION PORTANT SUR LE REGLEMENT DES CONFLICTS
241;CAMBODIA;1990;CAMBODIAN PEACE PROCESS;STATEMENT OF THE FIVE PERMANENT MEMBERS OF THE SECURITY COUNCIL OF THE UNITED NATIONS ON CAMBODIA INCORPORATING THE FRAMEWORK FOR A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT
236;CAMBODIA;1991;CAMBODIAN PEACE PROCESS;ACCORD BETWEEN THE CAMBODIAN PEOPLE'S PARTY (CPP) AND THE NATIONAL UNITED FRONT FOR AN INDEPENDENT, NEUTRAL, PEACEFUL AND COOPERATIVE CAMBODIA (FUNCINPEC)
237;CAMBODIA;1991;CAMBODIAN PEACE PROCESS;AGREEMENT CONCERNING THE SOVEREIGNTY, INDEPENDENCE, TERRITORIAL INTEGRITY AND INVIOLABILITY, NEUTRALITY AND NATIONAL UNITY OF CAMBODIA (FRAMEWORK FOR A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT OR PARIS ACCORDS)
238;CAMBODIA;1991;CAMBODIAN PEACE PROCESS;AGREEMENT ON A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT (FRAMEWORK FOR A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT OR PARIS ACCORDS)
239;CAMBODIA;1991;CAMBODIAN PEACE PROCESS;FINAL ACT OF THE PARIS CONFERENCE ON CAMBODIA (FRAMEWORK FOR A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT OR PARIS ACCORDS)
240;CAMBODIA;1991;CAMBODIAN PEACE PROCESS;DECLARATION ON THE REHABILITATION AND RECONSTRUCTION OF CAMBODIA (FRAMEWORK FOR A COMPREHENSIVE POLITICAL SETTLEMENT OF THE CAMBODIA CONFLICT OR PARIS ACCORDS)
243;CAMEROON/NIGERIA;2002;CAMEROON-NIGERIA BORDER PEACE PROCESS;JOINT COMMUNIQUÉ ESTABLISHING THE CAMEROON-NIGERIA MIXED COMMISSION (CNMC)
242;CAMEROON/NIGERIA;2006;CAMEROON-NIGERIA BORDER PEACE PROCESS;AGREEMENT BETWEEN THE REPUBLIC OF CAMEROON AND THE FEDERAL REPUBLIC OF NIGERIA CONCERNING THE MODALITIES OF WITHDRAWAL AND TRANSFER OF AUTHORITY IN THE BAKASSI PENINSULA
259;CENTRAL AFRICAN REPUBLIC;1997;CAR: BANGUI PROCESS;MANDATE ESTABLISHED BY THE COUNTRIES DESIGNATED BY THE 19TH SUMMIT OF FRANCE AND AFRICA, FOR THE INTER-AFRICAN SUPERVISION MISSION FOR THE BANGUI AGREEMENTS
260;CENTRAL AFRICAN REPUBLIC;1997;CAR: BANGUI PROCESS;DECLARATION OF HEADS OF STATE, BANGUI (BANGUI ACCORDS)
261;CENTRAL AFRICAN REPUBLIC;1997;CAR: BANGUI PROCESS;DECLARATION ON THE END OF THE REBELLIOUS ACTION, BANGUI (BANGUI ACCORDS)
262;CENTRAL AFRICAN REPUBLIC;1997;CAR: BANGUI PROCESS;PRELIMINARY AGREEMENT ON NATIONAL RECONCILIATION PACT
258;CENTRAL AFRICAN REPUBLIC;1998;CAR: BANGUI PROCESS;NATIONAL RECONCILIATION PACT (BANGUI NATIONAL RECONCILIATION CONFERENCE)
256;CENTRAL AFRICAN REPUBLIC;2007;CAR: COUPS AND REBELLIONS PROCESS;ACCORD DE PAIX DE BIRAO
257;CENTRAL AFRICAN REPUBLIC;2007;CAR: COUPS AND REBELLIONS PROCESS;ACCORD DE PAIX ENTRE LE GOUVERNEMENT DE LA RÉPUBLIQUE CENTRAFRICAINE ET LES MOUVEMENTS POLITICO-MILITAIRES CI-APRÈS DESIGNÉS: FDPC ET UFDR (SYRTE AGREEMENT)
254;CENTRAL AFRICAN REPUBLIC;2008;CAR: COUPS AND REBELLIONS PROCESS;ACCORD DE PAIX GLOBAL ENTRE LE GOUVERNEMENT DE LA RÉPUBLIQUE CENTRAFRICAINE ET LES MOUVEMENTS POLITICO-MILITAIRES CENTRAFRICAINS DÉSIGNÉS CI APRÈS : ARMÉE POPULAIRE POUR LA RESTAURATION DE LA DÉMOCRATIE (APRD), FRONT DÉMOCRATIQUE DU PEUPLE CENTRAFRICAIN (FDPC), UNION DES FORCES DÉMOCRATIQUE POUR LE RASSEMBLEMENT (UFDR)
255;CENTRAL AFRICAN REPUBLIC;2008;CAR: COUPS AND REBELLIONS PROCESS;ACCORD DE CESSEZ LE FEU ET DE PAIX ENTRE LE GOUVERNEMENT DE LA RÉPUBLIQUE CENTRAFRICAINE ET LE MOUVEMENT POLITIQUE ET MILITAIRE CENTRAFRICAIN APRD
253;CENTRAL AFRICAN REPUBLIC;2011;CAR: COUPS AND REBELLIONS PROCESS;ACCORD DE CESSEZ-LE-FEU ENTRE D’UNE PART L’UNION DES FORCES DEMOCRATIQUES POUR LE RASSEMBLEMENT (UFDR) ET D’AUTRE PART LA CONVENTION DES PATRIOTES POUR LA JUSTICE ET LA PAIX (CPJP)
